"Site_Name","Run_Number","x_Temporary_Larval_Habitat","final_prev","ACT_Coverage","IRS_Coverage","ITN_Coverage","Intervention","initial_prev","mean_initial","mean_final"
"gode","5",0.794328234724285,0.4009482124624,0,0,0,"None",0.2928124309596,0.34754006231422,0.35904908016173
"gode","5",1,0.3723552203952,0,0,0,"None",0.4159597708256,0.43312313559432,0.41035038576723
"gode","5",1.25892541179417,0.4683969180347,0,0,0,"None",0.5103689481274,0.52177515146019,0.46203184991736
"gode","5",1.58489319246112,0.472325450656,0,0,0,"None",0.5956375045328,0.58701598446917,0.49505202368111
"gode","5",1.99526231496889,0.5254682066171,0,0,0,"None",0.7024703107543,0.65444711240741,0.53743130739804
"gode","5",2.51188643150959,0.5332454662,0,0,0,"None",0.698555290863,0.69417208002104,0.57734608110568
"gode","5",3.1622776601684,0.654405823767,0,0,0,"None",0.7473101037474,0.74355247923502,0.60588091517132
"gode","5",3.98107170553499,0.6244613312097,0,0,0,"None",0.7661581071079,0.76799441230402,0.64323814898209
"gode","5",5.01187233627275,0.6563139213091,0,0,0,"None",0.7940374881807,0.79002421311443,0.6674532498758
"gode","5",6.30957344480197,0.6875338206195,0,0,0,"None",0.8060585337043,0.80559764016516,0.70069025998563
"gode","5",7.94328234724286,0.7128013953454,0,0,0,"None",0.8218267615772,0.8193253422572,0.71912608363318
"gode","5",10.0000000000001,0.749504876031,0,0,0,"None",0.8274348931173,0.82693922484004,0.73571321458398
"gode","5",12.5892541179418,0.7405850453232,0,0,0,"None",0.8308107572303,0.83358839186159,0.75947302341766
"gode","5",15.8489319246112,0.7786649780688,0,0,0,"None",0.8365629122965,0.83949593648329,0.76780813574242
"gode","5",19.9526231496889,0.7707104300015,0,0,0,"None",0.8474785096229,0.84220067353287,0.77712518582428
"gode","5",25.118864315096,0.7896057060426,0,0,0,"None",0.851701653944,0.84585233847544,0.79421377262587
"gode","5",31.622776601684,0.7970043358297,0,0,0,"None",0.8481598285128,0.85018842253332,0.80680601300997
"gode","5",39.81071705535,0.8141476589202,0,0,0,"None",0.8540707505315,0.85031065872256,0.81219655175981
"gode","5",50.1187233627276,0.8148765007883,0,0,0,"None",0.8535385767408,0.85082858992778,0.81678339834119
"gode","5",63.0957344480198,0.8338607171826,0,0,0,"None",0.852082501459,0.85144181204144,0.82288408073725
"gode","5",79.4328234724288,0.822589803359,0,0,0,"None",0.8539202693506,0.853881131904,0.83076305399056
"gode","5",100.000000000001,0.8297943808633,0,0,0,"None",0.8540343951321,0.85421957313929,0.83201626024156
"gode","5",125.892541179418,0.8308236506037,0,0,0,"None",0.8521876519203,0.85359483810201,0.83959923443337
"gode","5",158.489319246113,0.8404362374925,0,0,0,"None",0.8626702183667,0.85538491300638,0.84245323878869
"gode","6",0.000177827941003892,0,0,0,0,"None",0,0,0
"gode","6",0.000316227766016838,0,0,0,0,"None",0,0,0
"gode","6",0.000562341325190349,0,0,0,0,"None",0,0,0
"gode","6",0.001,0,0,0,0,"None",0,0,0
"gode","6",0.00177827941003892,0,0,0,0,"None",0,0,0
"gode","6",0.00316227766016838,0,0,0,0,"None",0,0,0
"gode","6",0.00562341325190349,0,0,0,0,"None",0,0,0
"gode","6",0.01,0,0,0,0,"None",0,0,0
"gode","6",0.0125892541179417,0,0,0,0,"None",0,0,0
"gode","6",0.0158489319246111,0,0,0,0,"None",0,0,0
"gode","6",0.0199526231496888,0,0,0,0,"None",0,0,0
"gode","6",0.0251188643150958,0,0,0,0,"None",0,0,0
"gode","6",0.0316227766016838,0,0,0,0,"None",0,0,0
"gode","6",0.0398107170553498,0,0,0,0,"None",0,0,0
"gode","6",0.0501187233627273,0,0,0,0,"None",0,0,0
"gode","6",0.0630957344480194,0,0,0,0,"None",0,0,0
"gode","6",0.0794328234724283,0,0,0,0,"None",0,0,0
"gode","6",0.1,0,0,0,0,"None",0,0,0
"gode","6",0.125892541179417,0,0,0,0,"None",0,0,0
"gode","6",0.158489319246112,0,0,0,0,"None",0.01229401631618,0.005489746611741,0
"gode","6",0.199526231496889,0,0,0,0,"None",0,0.0179844617153006,0
"gode","6",0.251188643150959,0,0,0,0,"None",0.08129769528703,0.0558483583981592,0
"gode","6",0.316227766016839,0,0,0,0,"None",0.08291889307827,0.088325616570334,0
"gode","6",0.398107170553499,0.1932432122634,0,0,0,"None",0.1992100773563,0.17001269375172,0.04079385629917
"gode","6",0.501187233627274,0.242864192814,0,0,0,"None",0.2940428695923,0.22355081328231,0.24277139918826
"gode","6",0.630957344480196,0.3146318216255,0,0,0,"None",0.2887502465609,0.28219478162176,0.30151361349857
"gode","6",0.794328234724285,0.350869507106,0,0,0,"None",0.3129721768314,0.34754006231422,0.35904908016173
"gode","6",1,0.4268197986999,0,0,0,"None",0.4138842515303,0.43312313559432,0.41035038576723
"gode","6",1.25892541179417,0.4371537741495,0,0,0,"None",0.5312100221536,0.52177515146019,0.46203184991736
"gode","6",1.58489319246112,0.5630312585687,0,0,0,"None",0.5845978697718,0.58701598446917,0.49505202368111
"gode","6",1.99526231496889,0.5582431359438,0,0,0,"None",0.6504810571591,0.65444711240741,0.53743130739804
"gode","6",2.51188643150959,0.5841703434879,0,0,0,"None",0.6916181825007,0.69417208002104,0.57734608110568
"gode","6",3.1622776601684,0.5947657402331,0,0,0,"None",0.7450402794165,0.74355247923502,0.60588091517132
"gode","6",3.98107170553499,0.6223170493918,0,0,0,"None",0.7719924330665,0.76799441230402,0.64323814898209
"gode","6",5.01187233627275,0.6635892464881,0,0,0,"None",0.7836125273125,0.79002421311443,0.6674532498758
"gode","6",6.30957344480197,0.7002023064644,0,0,0,"None",0.7965286195537,0.80559764016516,0.70069025998563
"gode","6",7.94328234724286,0.7191938028977,0,0,0,"None",0.819836175718,0.8193253422572,0.71912608363318
"gode","6",10.0000000000001,0.7406688699554,0,0,0,"None",0.8245356003,0.82693922484004,0.73571321458398
"gode","6",12.5892541179418,0.7753985439445,0,0,0,"None",0.8302753902824,0.83358839186159,0.75947302341766
"gode","6",15.8489319246112,0.75,0,0,0,"None",0.8342013820491,0.83949593648329,0.76780813574242
"gode","6",19.9526231496889,0.7838901682058,0,0,0,"None",0.8451920874314,0.84220067353287,0.77712518582428
"gode","6",25.118864315096,0.7918954485638,0,0,0,"None",0.8494867924528,0.84585233847544,0.79421377262587
"gode","6",31.622776601684,0.8019793869709,0,0,0,"None",0.8465007215007,0.85018842253332,0.80680601300997
"gode","6",39.81071705535,0.8161743822778,0,0,0,"None",0.8476150075415,0.85031065872256,0.81219655175981
"gode","6",50.1187233627276,0.8242084773368,0,0,0,"None",0.848838157963,0.85082858992778,0.81678339834119
"gode","6",63.0957344480198,0.8213659969987,0,0,0,"None",0.8473612797258,0.85144181204144,0.82288408073725
"gode","6",79.4328234724288,0.8336497702281,0,0,0,"None",0.8543869021195,0.853881131904,0.83076305399056
"gode","6",100.000000000001,0.8303171177154,0,0,0,"None",0.8554013698427,0.85421957313929,0.83201626024156
"gode","6",125.892541179418,0.83748671958,0,0,0,"None",0.8500629860676,0.85359483810201,0.83959923443337
"gode","6",158.489319246113,0.8466609276967,0,0,0,"None",0.852779659666,0.85538491300638,0.84245323878869
"gode","7",0.000177827941003892,0,0,0,0,"None",0,0,0
"gode","7",0.000316227766016838,0,0,0,0,"None",0,0,0
"gode","7",0.000562341325190349,0,0,0,0,"None",0,0,0
"gode","7",0.001,0,0,0,0,"None",0,0,0
"gode","7",0.00177827941003892,0,0,0,0,"None",0,0,0
"gode","7",0.00316227766016838,0,0,0,0,"None",0,0,0
"gode","7",0.00562341325190349,0,0,0,0,"None",0,0,0
"gode","7",0.01,0,0,0,0,"None",0,0,0
"gode","7",0.0125892541179417,0,0,0,0,"None",0,0,0
"gode","7",0.0158489319246111,0,0,0,0,"None",0,0,0
"gode","7",0.0199526231496888,0,0,0,0,"None",0,0,0
"gode","7",0.0251188643150958,0,0,0,0,"None",0,0,0
"gode","7",0.0316227766016838,0,0,0,0,"None",0,0,0
"gode","7",0.0398107170553498,0,0,0,0,"None",0,0,0
"gode","7",0.0501187233627273,0,0,0,0,"None",0,0,0
"gode","7",0.0630957344480194,0,0,0,0,"None",0,0,0
"gode","7",0.0794328234724283,0,0,0,0,"None",0,0,0
"gode","7",0.1,0,0,0,0,"None",0,0,0
"gode","7",0.125892541179417,0,0,0,0,"None",0,0,0
"gode","7",0.158489319246112,0,0,0,0,"None",0,0.005489746611741,0
"gode","7",0.199526231496889,0,0,0,0,"None",0.02133712660028,0.0179844617153006,0
"gode","7",0.251188643150959,0,0,0,0,"None",0.004527133594252,0.0558483583981592,0
"gode","7",0.316227766016839,0,0,0,0,"None",0.00969904000854,0.088325616570334,0
"gode","7",0.398107170553499,0,0,0,0,"None",0.1542599382478,0.17001269375172,0.04079385629917
"gode","7",0.501187233627274,0.2626861659681,0,0,0,"None",0.2635883640495,0.22355081328231,0.24277139918826
"gode","7",0.630957344480196,0.3071779758908,0,0,0,"None",0.3669140073747,0.28219478162176,0.30151361349857
"gode","7",0.794328234724285,0.3311656038025,0,0,0,"None",0.3189030791423,0.34754006231422,0.35904908016173
"gode","7",1,0.395762224496,0,0,0,"None",0.4680481013325,0.43312313559432,0.41035038576723
"gode","7",1.25892541179417,0.4389298671704,0,0,0,"None",0.501483933122,0.52177515146019,0.46203184991736
"gode","7",1.58489319246112,0.5117146639943,0,0,0,"None",0.584859555893,0.58701598446917,0.49505202368111
"gode","7",1.99526231496889,0.569459897638,0,0,0,"None",0.6712639989189,0.65444711240741,0.53743130739804
"gode","7",2.51188643150959,0.5813487339779,0,0,0,"None",0.7181350042974,0.69417208002104,0.57734608110568
"gode","7",3.1622776601684,0.6013694067711,0,0,0,"None",0.7407644850009,0.74355247923502,0.60588091517132
"gode","7",3.98107170553499,0.6448223821686,0,0,0,"None",0.7630317290782,0.76799441230402,0.64323814898209
"gode","7",5.01187233627275,0.6791546520742,0,0,0,"None",0.7756514337059,0.79002421311443,0.6674532498758
"gode","7",6.30957344480197,0.6790631200444,0,0,0,"None",0.8083091326774,0.80559764016516,0.70069025998563
"gode","7",7.94328234724286,0.7284788576057,0,0,0,"None",0.8189006869738,0.8193253422572,0.71912608363318
"gode","7",10.0000000000001,0.722835814046,0,0,0,"None",0.8214564277104,0.82693922484004,0.73571321458398
"gode","7",12.5892541179418,0.7481979778866,0,0,0,"None",0.8336968062211,0.83358839186159,0.75947302341766
"gode","7",15.8489319246112,0.775114003262,0,0,0,"None",0.8479266316164,0.83949593648329,0.76780813574242
"gode","7",19.9526231496889,0.7914432139791,0,0,0,"None",0.8345655980243,0.84220067353287,0.77712518582428
"gode","7",25.118864315096,0.7902691153598,0,0,0,"None",0.8421436117891,0.84585233847544,0.79421377262587
"gode","7",31.622776601684,0.811901670039,0,0,0,"None",0.8453067687883,0.85018842253332,0.80680601300997
"gode","7",39.81071705535,0.8174274176278,0,0,0,"None",0.8533155348473,0.85031065872256,0.81219655175981
"gode","7",50.1187233627276,0.8168644048547,0,0,0,"None",0.847579220855,0.85082858992778,0.81678339834119
"gode","7",63.0957344480198,0.8305102801747,0,0,0,"None",0.8512568817708,0.85144181204144,0.82288408073725
"gode","7",79.4328234724288,0.8306699254246,0,0,0,"None",0.8492173112339,0.853881131904,0.83076305399056
"gode","7",100.000000000001,0.8221024707066,0,0,0,"None",0.8569292696952,0.85421957313929,0.83201626024156
"gode","7",125.892541179418,0.8412859896582,0,0,0,"None",0.8529638420517,0.85359483810201,0.83959923443337
"gode","7",158.489319246113,0.8452504215602,0,0,0,"None",0.8480348495169,0.85538491300638,0.84245323878869
"gode","8",0.000177827941003892,0,0,0,0,"None",0,0,0
"gode","8",0.000316227766016838,0,0,0,0,"None",0,0,0
"gode","8",0.000562341325190349,0,0,0,0,"None",0,0,0
"gode","8",0.001,0,0,0,0,"None",0,0,0
"gode","8",0.00177827941003892,0,0,0,0,"None",0,0,0
"gode","8",0.00316227766016838,0,0,0,0,"None",0,0,0
"gode","8",0.00562341325190349,0,0,0,0,"None",0,0,0
"gode","8",0.01,0,0,0,0,"None",0,0,0
"gode","8",0.0125892541179417,0,0,0,0,"None",0,0,0
"gode","8",0.0158489319246111,0,0,0,0,"None",0,0,0
"gode","8",0.0199526231496888,0,0,0,0,"None",0,0,0
"gode","8",0.0251188643150958,0,0,0,0,"None",0,0,0
"gode","8",0.0316227766016838,0,0,0,0,"None",0,0,0
"gode","8",0.0398107170553498,0,0,0,0,"None",0,0,0
"gode","8",0.0501187233627273,0,0,0,0,"None",0,0,0
"gode","8",0.0630957344480194,0,0,0,0,"None",0,0,0
"gode","8",0.0794328234724283,0,0,0,0,"None",0,0,0
"gode","8",0.1,0,0,0,0,"None",0,0,0
"gode","8",0.125892541179417,0,0,0,0,"None",0,0,0
"gode","8",0.158489319246112,0,0,0,0,"None",0.02401030232035,0.005489746611741,0
"gode","8",0.199526231496889,0,0,0,0,"None",0.007582394579131,0.0179844617153006,0
"gode","8",0.251188643150959,0,0,0,0,"None",0.07119485216806,0.0558483583981592,0
"gode","8",0.316227766016839,0,0,0,0,"None",0.1310653604776,0.088325616570334,0
"gode","8",0.398107170553499,0,0,0,0,"None",0.1608368694398,0.17001269375172,0.04079385629917
"gode","8",0.501187233627274,0.2704799016194,0,0,0,"None",0.2225505184528,0.22355081328231,0.24277139918826
"gode","8",0.630957344480196,0.3291311649216,0,0,0,"None",0.3071794391356,0.28219478162176,0.30151361349857
"gode","8",0.794328234724285,0.369209008003,0,0,0,"None",0.3137669331849,0.34754006231422,0.35904908016173
"gode","8",1,0.4213082305284,0,0,0,"None",0.4414126227568,0.43312313559432,0.41035038576723
"gode","8",1.25892541179417,0.4388204677946,0,0,0,"None",0.5065855201812,0.52177515146019,0.46203184991736
"gode","8",1.58489319246112,0.4906062248551,0,0,0,"None",0.5763009710963,0.58701598446917,0.49505202368111
"gode","8",1.99526231496889,0.5375743064106,0,0,0,"None",0.6388488198922,0.65444711240741,0.53743130739804
"gode","8",2.51188643150959,0.5719120261214,0,0,0,"None",0.6839925450404,0.69417208002104,0.57734608110568
"gode","8",3.1622776601684,0.5990106840372,0,0,0,"None",0.7535539563925,0.74355247923502,0.60588091517132
"gode","8",3.98107170553499,0.6312839220571,0,0,0,"None",0.7735226147243,0.76799441230402,0.64323814898209
"gode","8",5.01187233627275,0.6592683134385,0,0,0,"None",0.7866206907822,0.79002421311443,0.6674532498758
"gode","8",6.30957344480197,0.7102849777092,0,0,0,"None",0.8054721285535,0.80559764016516,0.70069025998563
"gode","8",7.94328234724286,0.6950744367969,0,0,0,"None",0.8142941918255,0.8193253422572,0.71912608363318
"gode","8",10.0000000000001,0.7223392723553,0,0,0,"None",0.8298895744096,0.82693922484004,0.73571321458398
"gode","8",12.5892541179418,0.7713030187237,0,0,0,"None",0.8349339536429,0.83358839186159,0.75947302341766
"gode","8",15.8489319246112,0.7552142586272,0,0,0,"None",0.8368911382107,0.83949593648329,0.76780813574242
"gode","8",19.9526231496889,0.7658720903111,0,0,0,"None",0.8459662070305,0.84220067353287,0.77712518582428
"gode","8",25.118864315096,0.7993749861477,0,0,0,"None",0.8460360852925,0.84585233847544,0.79421377262587
"gode","8",31.622776601684,0.8170051917297,0,0,0,"None",0.8579782790309,0.85018842253332,0.80680601300997
"gode","8",39.81071705535,0.8126594635369,0,0,0,"None",0.8581848321591,0.85031065872256,0.81219655175981
"gode","8",50.1187233627276,0.8272160442245,0,0,0,"None",0.8542673173267,0.85082858992778,0.81678339834119
"gode","8",63.0957344480198,0.821411863587,0,0,0,"None",0.8531691287027,0.85144181204144,0.82288408073725
"gode","8",79.4328234724288,0.8298855506688,0,0,0,"None",0.8479305985295,0.853881131904,0.83076305399056
"gode","8",100.000000000001,0.8327724771369,0,0,0,"None",0.8510611832387,0.85421957313929,0.83201626024156
"gode","8",125.892541179418,0.834179674315,0,0,0,"None",0.8602954887757,0.85359483810201,0.83959923443337
"gode","8",158.489319246113,0.8428473097656,0,0,0,"None",0.85323884365,0.85538491300638,0.84245323878869
"gode","9",0.000177827941003892,0,0,0,0,"None",0,0,0
"gode","9",0.000316227766016838,0,0,0,0,"None",0,0,0
"gode","9",0.000562341325190349,0,0,0,0,"None",0,0,0
"gode","9",0.001,0,0,0,0,"None",0,0,0
"gode","9",0.00177827941003892,0,0,0,0,"None",0,0,0
"gode","9",0.00316227766016838,0,0,0,0,"None",0,0,0
"gode","9",0.00562341325190349,0,0,0,0,"None",0,0,0
"gode","9",0.01,0,0,0,0,"None",0,0,0
"gode","9",0.0125892541179417,0,0,0,0,"None",0,0,0
"gode","9",0.0158489319246111,0,0,0,0,"None",0,0,0
"gode","9",0.0199526231496888,0,0,0,0,"None",0,0,0
"gode","9",0.0251188643150958,0,0,0,0,"None",0,0,0
"gode","9",0.0316227766016838,0,0,0,0,"None",0,0,0
"gode","9",0.0398107170553498,0,0,0,0,"None",0,0,0
"gode","9",0.0501187233627273,0,0,0,0,"None",0,0,0
"gode","9",0.0630957344480194,0,0,0,0,"None",0,0,0
"gode","9",0.0794328234724283,0,0,0,0,"None",0,0,0
"gode","9",0.1,0,0,0,0,"None",0,0,0
"gode","9",0.125892541179417,0,0,0,0,"None",0,0,0
"gode","9",0.158489319246112,0,0,0,0,"None",0,0.005489746611741,0
"gode","9",0.199526231496889,0,0,0,0,"None",0.001801597091476,0.0179844617153006,0
"gode","9",0.251188643150959,0,0,0,0,"None",0.01180683667933,0.0558483583981592,0
"gode","9",0.316227766016839,0,0,0,0,"None",0.06552647404141,0.088325616570334,0
"gode","9",0.398107170553499,0,0,0,0,"None",0.126655800369,0.17001269375172,0.04079385629917
"gode","9",0.501187233627274,0,0,0,0,"None",0.1554244861483,0.22355081328231,0.24277139918826
"gode","9",0.630957344480196,0.2926928866541,0,0,0,"None",0.2133345749139,0.28219478162176,0.30151361349857
"gode","9",0.794328234724285,0.323974641979,0,0,0,"None",0.3099506630633,0.34754006231422,0.35904908016173
"gode","9",1,0.4129406544834,0,0,0,"None",0.4304061822932,0.43312313559432,0.41035038576723
"gode","9",1.25892541179417,0.484868879843,0,0,0,"None",0.4799009869264,0.52177515146019,0.46203184991736
"gode","9",1.58489319246112,0.482578925941,0,0,0,"None",0.5731810284638,0.58701598446917,0.49505202368111
"gode","9",1.99526231496889,0.539814205252,0,0,0,"None",0.6074335751062,0.65444711240741,0.53743130739804
"gode","9",2.51188643150959,0.5847956517532,0,0,0,"None",0.6958919897917,0.69417208002104,0.57734608110568
"gode","9",3.1622776601684,0.6033550380753,0,0,0,"None",0.7456408469664,0.74355247923502,0.60588091517132
"gode","9",3.98107170553499,0.6708180412467,0,0,0,"None",0.7689884977231,0.76799441230402,0.64323814898209
"gode","9",5.01187233627275,0.7059514613107,0,0,0,"None",0.7760779406788,0.79002421311443,0.6674532498758
"gode","9",6.30957344480197,0.7138102909699,0,0,0,"None",0.8076397414812,0.80559764016516,0.70069025998563
"gode","9",7.94328234724286,0.7080265960462,0,0,0,"None",0.8139506632146,0.8193253422572,0.71912608363318
"gode","9",10.0000000000001,0.7369795528315,0,0,0,"None",0.8243377633125,0.82693922484004,0.73571321458398
"gode","9",12.5892541179418,0.772704931462,0,0,0,"None",0.8297569248163,0.83358839186159,0.75947302341766
"gode","9",15.8489319246112,0.7852602318862,0,0,0,"None",0.8354349674129,0.83949593648329,0.76780813574242
"gode","9",19.9526231496889,0.7711432965695,0,0,0,"None",0.844023421978,0.84220067353287,0.77712518582428
"gode","9",25.118864315096,0.7841416565735,0,0,0,"None",0.8523127494717,0.84585233847544,0.79421377262587
"gode","9",31.622776601684,0.7976479326566,0,0,0,"None",0.8528225491269,0.85018842253332,0.80680601300997
"gode","9",39.81071705535,0.821558126075,0,0,0,"None",0.8499493172739,0.85031065872256,0.81219655175981
"gode","9",50.1187233627276,0.8157516250593,0,0,0,"None",0.8468718098294,0.85082858992778,0.81678339834119
"gode","9",63.0957344480198,0.8068733657079,0,0,0,"None",0.8522475661617,0.85144181204144,0.82288408073725
"gode","9",79.4328234724288,0.8366374555705,0,0,0,"None",0.8582106269227,0.853881131904,0.83076305399056
"gode","9",100.000000000001,0.8364751645721,0,0,0,"None",0.8556100481223,0.85421957313929,0.83201626024156
"gode","9",125.892541179418,0.8412096740967,0,0,0,"None",0.8501341132613,0.85359483810201,0.83959923443337
"gode","9",158.489319246113,0.8405380100934,0,0,0,"None",0.8553734947842,0.85538491300638,0.84245323878869
"kananga","0",0.000177827941003892,0,0,0,0,"None",0,0,0
"kananga","0",0.000316227766016838,0,0,0,0,"None",0,0,0
"kananga","0",0.000562341325190349,0,0,0,0,"None",0,0,0
"kananga","0",0.001,0,0,0,0,"None",0,0,0
"kananga","0",0.00177827941003892,0,0,0,0,"None",0,0,0
"kananga","0",0.00316227766016838,0,0,0,0,"None",0,0,0
"kananga","0",0.00562341325190349,0,0,0,0,"None",0,0,0
"kananga","0",0.01,0,0,0,0,"None",0,0,0
"kananga","0",0.0125892541179417,0,0,0,0,"None",0,0,0
"kananga","0",0.0158489319246111,0,0,0,0,"None",0,0,0
"kananga","0",0.0199526231496888,0,0,0,0,"None",0,0,0
"kananga","0",0.0251188643150958,0,0,0,0,"None",0,0,0
"kananga","0",0.0316227766016838,0,0,0,0,"None",0,0,0
"kananga","0",0.0398107170553498,0,0,0,0,"None",0,0,0
"kananga","0",0.0501187233627273,0,0,0,0,"None",0,0,0
"kananga","0",0.0630957344480194,0,0,0,0,"None",0,0,0
"kananga","0",0.0794328234724283,0,0,0,0,"None",0,0,0
"kananga","0",0.1,0,0,0,0,"None",0,0,0
"kananga","0",0.125892541179417,0,0,0,0,"None",0,2.4843838728e-05,0
"kananga","0",0.158489319246112,0,0,0,0,"None",0.04517347990381,0.0306264161068952,0
"kananga","0",0.199526231496889,0,0,0,0,"None",0.04432410102823,0.0496462803249448,0
"kananga","0",0.251188643150959,0,0,0,0,"None",0.08123150580178,0.074171210068508,0
"kananga","0",0.316227766016839,0,0,0,0,"None",0.2122298177884,0.153123339344422,0
"kananga","0",0.398107170553499,0,0,0,0,"None",0.2398737861103,0.21957593061312,0.20733852220647
"kananga","0",0.501187233627274,0.3062695359461,0,0,0,"None",0.2794501489744,0.28325058712451,0.30848551347339
"kananga","0",0.630957344480196,0.3135003025378,0,0,0,"None",0.3244499801976,0.35355924411508,0.33901461165521
"kananga","0",0.794328234724285,0.3583943137409,0,0,0,"None",0.3805333838611,0.43053478468168,0.39188961838944
"kananga","0",1,0.4521676770762,0,0,0,"None",0.567614945736,0.51758909447411,0.44270523125351
"kananga","0",1.25892541179417,0.4534354338815,0,0,0,"None",0.5710689463262,0.58747183078747,0.47667569635789
"kananga","0",1.58489319246112,0.536181997782,0,0,0,"None",0.6550563699766,0.64630660984296,0.53588436613247
"kananga","0",1.99526231496889,0.5509733485086,0,0,0,"None",0.6847684869338,0.68611870478023,0.57016352861183
"kananga","0",2.51188643150959,0.6162725044592,0,0,0,"None",0.7294783713443,0.72767353443992,0.60841076986953
"kananga","0",3.1622776601684,0.6349815609242,0,0,0,"None",0.7631435710928,0.76320794710732,0.63868127533968
"kananga","0",3.98107170553499,0.653211457498,0,0,0,"None",0.7903978089324,0.78739105490436,0.66349029630958
"kananga","0",5.01187233627275,0.6937409772688,0,0,0,"None",0.801562641407,0.80408182928122,0.69589325654979
"kananga","0",6.30957344480197,0.7329392397486,0,0,0,"None",0.81578444601,0.82010480283428,0.72303990737812
"kananga","0",7.94328234724286,0.7418513364245,0,0,0,"None",0.8261047567872,0.82711096048596,0.73910030838045
"kananga","0",10.0000000000001,0.7761037164162,0,0,0,"None",0.8382839466361,0.83564198716409,0.75047951138827
"kananga","0",12.5892541179418,0.7810785913407,0,0,0,"None",0.8289707021722,0.83792021969425,0.7724661025614
"kananga","0",15.8489319246112,0.784327331459,0,0,0,"None",0.8417526976551,0.8414156147452,0.78418224952525
"kananga","0",19.9526231496889,0.7896023002315,0,0,0,"None",0.8464212916771,0.84807431463109,0.79521132394314
"kananga","0",25.118864315096,0.8183184325661,0,0,0,"None",0.8469488986727,0.84827343906898,0.80545741969892
"kananga","0",31.622776601684,0.8204534907703,0,0,0,"None",0.8549407723368,0.8516046803273,0.81756249712797
"kananga","0",39.81071705535,0.8162946205795,0,0,0,"None",0.8579115077704,0.85283963709885,0.82100600376036
"kananga","0",50.1187233627276,0.8343660396741,0,0,0,"None",0.851887217489,0.85339953127204,0.8282295167079
"kananga","0",63.0957344480198,0.8259585925169,0,0,0,"None",0.8575037354066,0.85511827483771,0.83085920573706
"kananga","0",79.4328234724288,0.833121258658,0,0,0,"None",0.8554256506668,0.85467667747902,0.8362542929726
"kananga","0",100.000000000001,0.8365135755445,0,0,0,"None",0.8614641780221,0.85492931553134,0.84100009181302
"kananga","0",125.892541179418,0.8463088827146,0,0,0,"None",0.8526713815559,0.8556729312362,0.84424506719683
"kananga","0",158.489319246113,0.8443549646128,0,0,0,"None",0.8583381652935,0.85797675096772,0.84530396076329
"kananga","1",0.000177827941003892,0,0,0,0,"None",0,0,0
"kananga","1",0.000316227766016838,0,0,0,0,"None",0,0,0
"kananga","1",0.000562341325190349,0,0,0,0,"None",0,0,0
"kananga","1",0.001,0,0,0,0,"None",0,0,0
"kananga","1",0.00177827941003892,0,0,0,0,"None",0,0,0
"kananga","1",0.00316227766016838,0,0,0,0,"None",0,0,0
"kananga","1",0.00562341325190349,0,0,0,0,"None",0,0,0
"kananga","1",0.01,0,0,0,0,"None",0,0,0
"kananga","1",0.0125892541179417,0,0,0,0,"None",0,0,0
"kananga","1",0.0158489319246111,0,0,0,0,"None",0,0,0
"kananga","1",0.0199526231496888,0,0,0,0,"None",0,0,0
"kananga","1",0.0251188643150958,0,0,0,0,"None",0,0,0
"kananga","1",0.0316227766016838,0,0,0,0,"None",0,0,0
"kananga","1",0.0398107170553498,0,0,0,0,"None",0,0,0
"kananga","1",0.0501187233627273,0,0,0,0,"None",0,0,0
"kananga","1",0.0630957344480194,0,0,0,0,"None",0,0,0
"kananga","1",0.0794328234724283,0,0,0,0,"None",0,0,0
"kananga","1",0.1,0,0,0,0,"None",0,0,0
"kananga","1",0.125892541179417,0,0,0,0,"None",0,2.4843838728e-05,0
"kananga","1",0.158489319246112,0,0,0,0,"None",0.05754236701508,0.0306264161068952,0
"kananga","1",0.199526231496889,0,0,0,0,"None",0.05825744523751,0.0496462803249448,0
"kananga","1",0.251188643150959,0,0,0,0,"None",0.05990666531399,0.074171210068508,0
"kananga","1",0.316227766016839,0,0,0,0,"None",0.1773197225494,0.153123339344422,0
"kananga","1",0.398107170553499,0,0,0,0,"None",0.2408299587234,0.21957593061312,0.20733852220647
"kananga","1",0.501187233627274,0.3290695636937,0,0,0,"None",0.2915068188006,0.28325058712451,0.30848551347339
"kananga","1",0.630957344480196,0.326821980311,0,0,0,"None",0.3561659727504,0.35355924411508,0.33901461165521
"kananga","1",0.794328234724285,0.3656499404312,0,0,0,"None",0.4267683255826,0.43053478468168,0.39188961838944
"kananga","1",1,0.4260175504108,0,0,0,"None",0.5558730636186,0.51758909447411,0.44270523125351
"kananga","1",1.25892541179417,0.4297545371974,0,0,0,"None",0.5935506110937,0.58747183078747,0.47667569635789
"kananga","1",1.58489319246112,0.5413389765761,0,0,0,"None",0.6658958071684,0.64630660984296,0.53588436613247
"kananga","1",1.99526231496889,0.5576559988309,0,0,0,"None",0.7047969782814,0.68611870478023,0.57016352861183
"kananga","1",2.51188643150959,0.6036215045813,0,0,0,"None",0.7197319563344,0.72767353443992,0.60841076986953
"kananga","1",3.1622776601684,0.641402900168,0,0,0,"None",0.7537834802307,0.76320794710732,0.63868127533968
"kananga","1",3.98107170553499,0.6756392812557,0,0,0,"None",0.7898622466709,0.78739105490436,0.66349029630958
"kananga","1",5.01187233627275,0.697932925943,0,0,0,"None",0.7905489555841,0.80408182928122,0.69589325654979
